survived,pclass,age,sibsp,parch,fare,adult_male,alone,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes
0,3,,0,0,14.4583,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,1,0.6732847449107816,1,0,78.2667,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,3,,0,0,15.1,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,1,0.3088715757728072,1,2,151.55,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,0.2963056044232219,0,0,7.7958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.20834380497612465,0,0,8.6625,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.2586076903744659,0,0,7.75,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,3,,0,0,7.6292,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,3,0.4596632319678311,0,0,9.5875,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,1,0.19577783362653933,0,0,86.5,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0,1,0.22090977632570996,1,0,108.9,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1,2,0.4093993465694898,0,2,26.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1,1,,0,0,26.55,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
0,3,0.3465694898215632,0,0,22.525,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,0.32143754712239253,0,0,56.4958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1,3,0.35913546117114853,0,0,7.75,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True
0,3,,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.4470972606182458,0,0,26.2875,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
1,1,0.6732847449107816,1,0,59.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,3,0.2963056044232219,0,0,7.4958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,1,0.5853229454636844,0,0,34.0208,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
1,2,0.42196531791907516,0,0,10.5,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True
0,3,,0,0,24.15,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1,2,0.4470972606182458,1,0,26.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,3,0.39683337521990447,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.37170143252073384,0,0,93.5,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0,3,0.2711736617240513,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.225,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,1,0.5476250314149284,0,1,57.9792,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0,3,,0,0,7.2292,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,3,0.5036441316913798,0,0,7.75,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1,2,0.6230208595124404,0,0,10.5,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,1,,0,0,221.7792,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
0,3,0.4847951746670017,0,0,7.925,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.2837396330736366,2,1,11.5,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,2,0.01985423473234481,1,1,26.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0,3,,0,0,7.2292,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,3,0.20834380497612465,1,1,7.2292,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,3,,0,2,22.3583,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,3,0.37170143252073384,0,0,8.6625,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,2,0.08268409148027142,0,2,26.25,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0,1,0.5601910027645137,0,0,26.55,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
1,1,0.37170143252073384,0,0,106.425,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,3,,0,0,14.5,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.2711736617240513,0,2,49.5,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1,1,0.4470972606182458,0,2,71.0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0,3,0.10781603417944208,4,2,31.275,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,3,0.13294797687861273,4,2,31.275,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,2,0.39683337521990447,1,0,26.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True
0,1,0.6230208595124404,1,0,106.425,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,1,0.7989444584066349,0,0,26.0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1,2,0.23347574767529528,1,0,26.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1,2,,0,0,13.8625,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0.4093993465694898,1,1,20.525,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,0.09525006282985675,1,1,36.75,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
1,1,0.20834380497612465,0,2,110.8833,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,2,0.33400351847197784,0,0,26.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.8292,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1,3,0.2711736617240513,0,0,7.225,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1,3,0.2711736617240513,0,0,7.775,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0,1,0.7738125157074642,0,0,26.55,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1,1,0.5978889168132696,1,0,39.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,,0,0,227.525,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,0.4847951746670017,1,1,79.65,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True
1,3,0.4470972606182458,1,0,17.4,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0,3,,0,0,7.75,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0,3,0.4973611460165871,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.3465694898215632,0,0,13.5,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,8.05,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,3,0.2963056044232219,2,0,24.15,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.23347574767529528,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.35913546117114853,0,4,21.075,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.2292,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,3,0.39683337521990447,0,0,7.8542,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1,2,0.7738125157074642,0,0,10.5,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True
1,1,0.6607187735611962,2,0,51.4792,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
1,1,0.4470972606182458,0,0,26.3875,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
1,3,,0,0,7.75,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0,3,0.19577783362653933,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.23347574767529528,0,0,14.5,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,0.42196531791907516,0,0,13.0,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1,1,0.4847951746670017,1,0,55.9,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True
0,3,,1,0,14.4583,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,3,0.39683337521990447,0,0,7.925,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1,2,0.3088715757728072,1,1,30.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1,1,0.4847951746670017,1,1,110.8833,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,2,0.6732847449107816,0,0,26.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,1,0.4470972606182458,0,0,40.125,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,3,,0,0,8.7125,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,1,0.22090977632570996,0,2,79.65,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True
0,2,0.5853229454636844,0,0,15.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,1,0.7486805730082935,1,1,79.2,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,3,0.2711736617240513,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.43453128926866047,0,0,7.125,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.648152802211611,1,0,78.2667,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,3,0.5853229454636844,0,0,7.25,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,2,7.75,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,2,0.4596632319678311,1,0,26.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.4470972606182458,1,1,24.15,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,,0,0,33.0,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,3,0.610454888162855,0,0,0.0,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.225,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,1,0.610454888162855,1,0,56.9292,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,2,0.2963056044232219,2,1,27.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,3,,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,1,,0,0,42.4,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.5476250314149284,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.43453128926866047,0,0,26.55,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,0.4470972606182458,1,0,15.55,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.37170143252073384,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.33400351847197784,0,0,30.5,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
1,2,0.2711736617240513,1,2,41.5792,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1,1,0.4973611460165871,0,0,153.4625,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
0,3,0.4847951746670017,1,5,31.275,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,,1,0,15.5,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0,3,,0,0,7.75,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0,3,0.43453128926866047,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,0.2963056044232219,1,2,65.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,3,0.42196531791907516,1,1,14.4,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.32143754712239253,1,0,16.1,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,2,0.04498617743151546,2,1,39.0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True
0,2,0.32143754712239253,0,0,10.5,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.33400351847197784,1,0,14.4542,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,1,0.5224930887157577,1,0,52.5542,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True
1,3,0.24604171902488062,1,1,15.7417,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0,3,0.2586076903744659,0,0,7.8542,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.2586076903744659,0,0,16.1,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,1,0.7612465443578789,0,0,32.3208,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0,2,0.7109826589595376,0,0,12.35,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
1,1,0.2586076903744659,0,0,77.9583,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
0,3,0.32143754712239253,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.7333,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1,1,1.0,0,0,30.0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
0,3,0.6355868308620256,0,0,7.0542,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.39683337521990447,0,0,30.5,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,1,,0,0,0.0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.10781603417944208,3,2,27.9,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,2,0.3465694898215632,0,0,13.0,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,3,0.39683337521990447,0,0,7.925,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.38426740387031916,1,1,26.25,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.5099271173661724,0,5,39.6875,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,3,,1,0,16.1,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.24604171902488062,0,0,7.8542,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.2963056044232219,0,0,69.3,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0,3,0.01985423473234481,3,2,27.9,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,3,,0,0,56.4958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
1,3,0.004146770545363157,2,1,19.2583,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,0.5978889168132696,1,0,76.7292,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,3,0.23347574767529528,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.6984166876099522,0,0,35.5,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,3,,0,0,7.55,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,0.2837396330736366,0,0,7.55,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0,3,,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,0.22090977632570996,0,1,23.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,3,0.2586076903744659,0,0,8.4333,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,,0,0,7.8292,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0,3,0.22090977632570996,0,0,6.75,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,2,0.2963056044232219,2,0,73.5,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.39683337521990447,1,1,15.5,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,2,0.2837396330736366,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,1,0.7235486303091229,0,2,113.275,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,1,0.6230208595124404,2,0,133.65,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True
0,3,0.4973611460165871,0,0,7.225,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,1,0.5853229454636844,0,0,25.5875,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0,3,0.4470972606182458,0,0,7.4958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,0.24604171902488062,1,0,7.925,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0,2,0.39683337521990447,2,0,73.5,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,2,0.3088715757728072,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.775,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.5350590600653431,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,,1,0,52.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
1,2,0.4973611460165871,1,1,39.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
0,1,0.38426740387031916,1,0,52.0,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
0,2,0.8743402865041467,0,0,10.5,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,2,0.38426740387031916,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True
0,2,,0,0,0.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.22090977632570996,0,0,7.775,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.3025885900980146,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,0.22090977632570996,0,0,9.8417,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True
0,3,0.5350590600653431,1,6,46.9,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,1,0.4470972606182458,0,1,512.3292,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,3,,0,0,8.1375,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1,1,0.33400351847197784,0,0,76.7292,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,3,0.24604171902488062,0,0,9.225,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.17064589092736868,5,2,46.9,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,2,0.7486805730082935,1,1,39.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,2,0.3088715757728072,1,2,41.5792,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,0.17064589092736868,4,1,39.6875,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,3,0.23347574767529528,0,0,10.1708,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.22090977632570996,0,0,7.7958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.18321186227695402,0,1,211.3375,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
1,1,0.38426740387031916,1,0,57.0,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True
1,3,0.04498617743151546,0,1,13.4167,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,3,,0,0,56.4958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True
0,3,0.3088715757728072,0,0,7.225,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,1,0.7486805730082935,0,0,26.55,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,2,0.648152802211611,0,0,13.5,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.5476250314149284,0,0,8.05,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,3,,0,0,7.7333,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0,1,0.610454888162855,1,1,110.8833,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,0.5224930887157577,0,0,7.65,True,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
1,1,0.22090977632570996,1,0,227.525,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,1,0.43453128926866047,0,0,26.2875,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
0,3,0.22090977632570996,0,1,14.4542,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,3,0.3088715757728072,0,0,7.7417,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0,3,0.32143754712239253,1,0,7.8542,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.4847951746670017,0,0,26.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,2,0.5601910027645137,0,0,13.5,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1,1,0.5224930887157577,0,0,26.2875,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
1,1,0.2711736617240513,0,0,151.55,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
1,3,,1,1,15.2458,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
1,1,0.2963056044232219,0,0,49.5042,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1,,0,0,26.55,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
1,1,0.5978889168132696,1,0,52.0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True
0,3,0.35913546117114853,0,0,9.4833,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.648152802211611,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.23347574767529528,0,0,7.65,True,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
1,1,0.4722292033174164,0,0,227.525,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,2,0.33400351847197784,0,0,10.5,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True
0,3,,0,0,15.5,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0,3,0.4093993465694898,0,0,7.775,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,0.0701181201306861,0,1,33.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True
0,3,0.20834380497612465,1,0,7.0542,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,2,0.42196531791907516,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,2,0.6230208595124404,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
1,1,0.33400351847197784,1,0,53.1,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True
0,3,0.24604171902488062,0,0,8.6625,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,2,0.37170143252073384,3,0,21.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True
1,3,,0,0,7.7375,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0,2,0.3088715757728072,1,0,26.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.3088715757728072,1,0,7.925,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,1,0.35913546117114853,0,0,211.3375,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True
0,3,0.13294797687861273,0,0,18.7875,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,2,,0,0,0.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,2,0.2837396330736366,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,2,0.2837396330736366,0,0,13.0,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.35285247549635584,0,0,16.1,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,0.5978889168132696,1,3,34.375,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,1,0.43453128926866047,0,0,512.3292,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,3,,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
0,3,,0,0,7.8958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,,0,0,30.0,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True
0,1,0.4470972606182458,1,0,78.85,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
1,1,0.2586076903744659,2,2,262.375,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0,3,0.2963056044232219,1,0,16.1,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
